Packet_ID,Rx_Time_Sec,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0,0.0535,5.685346497599999,8.61416136,-1.1772687192,0.06352892000000002,3.3279380400000007,-2.0158215000000004
0,0.0535,39.6155709656,8.97308475,11.4664058992,0.08429799000000002,2.4556371000000006,-1.4941513300000002
0,0.0535,13.4333060764,8.087740388,4.1012979364,0.30054066000000007,-1.1911672500000001,-0.8649706800000001
0,0.0535,-7.9106715156,-10.1790673404,6.0634124684,0.33352683000000005,-1.3402158700000002,-1.0506706000000001
0,0.0535,-25.2873492368,6.317051664,-5.1972106872,-0.05619866000000001,0.19913873000000004,-1.4733822600000002
0,0.0535,12.5096765528,-0.5024927459999999,-12.7920296196,-0.13560981000000003,3.0933697200000005,-1.9156412800000002
0,0.0535,60.5671256512,14.4861480204,4.1108692268,-0.08307628000000002,3.7127766900000005,-2.0451425400000005
0,0.0535,32.748170103599996,14.964712540399999,12.9260276852,0.09040654000000002,-0.6450628800000001,-1.4355092500000002
0,0.0535,-8.9060857172,21.2386933976,1.79461695,-0.08918483000000002,-3.0921480100000007,-1.2473659100000003
0,0.0535,-30.7429847648,28.1060942596,-1.8137595307999999,-0.24067687000000004,-1.4550566100000002,-0.5766471200000001
0,0.0535,-31.6618286432,4.522434714,-6.34097989,-0.20280386000000003,-0.04153814000000001,-0.4923491300000001
0,0.0535,27.8237411928,-9.6095755616,-4.8765724588,-0.037873010000000006,4.318744850000001,-1.3023428600000002
0,0.0535,107.0118123172,1.244267752,17.5776748196,-0.17470453000000002,5.173941850000001,-1.4355092500000002
0,0.0535,55.0014202836,-13.6247318844,17.9605264356,0.16859598000000003,-3.4745432400000005,-0.9443818300000002
0,0.0535,-25.2969205272,12.8542430072,-9.882357338,-0.07818944000000001,-5.795792240000001,-0.29565382000000007
0,0.0535,-80.2600556492,12.2225378408,-10.6863457316,0.32863999000000005,-2.0671333200000004,0.4947925500000001
0,0.0535,-37.8448822416,18.78365741,-3.2925238975999997,0.35551761000000004,4.2356685700000005,1.3194468000000001
0,0.0535,57.5043127232,15.6299172232,15.160923993599999,0.5778688300000001,7.120125880000002,1.9730616500000002
0,0.0535,81.7531769516,20.319849519199998,14.907284798,0.10628877000000002,2.4336463200000003,2.1941911600000004
0,0.0535,3.8715869668,3.9864424516,-9.2889373332,0.34207880000000007,-2.8233718100000003,2.08668068
1,0.1037,-30.7429847648,6.4510497296,1.962114532,0.14660520000000002,-2.0390339900000005,1.3512112600000001
1,0.1037,-20.1619232276,2.7804598611999998,7.154539574,0.25778081,0.24434200000000003,0.7574602000000001
1,0.1037,7.8149586116,-3.6035908356,-0.7274180704,-0.05009011000000001,0.38972549000000006,0.46302809000000006
1,0.1037,4.9244289108,5.0105705244,-12.179467034,-0.22479464000000005,-0.9236127600000001,1.3035645700000003
1,0.1037,-19.3627204792,8.0255270004,3.3403803495999997,0.36529129000000005,-2.0390339900000005,2.0830155500000003
1,0.1037,-48.8710087824,3.9816568063999997,-0.741775006,0.3885037800000001,-1.2803520800000001,2.6083508500000003
1,0.1037,-16.7401869096,16.4578338428,8.327022648,0.16981769000000002,0.31153605000000006,1.9083110200000004
1,0.1037,16.6923304576,20.506489681999998,10.04985492,-0.04031643000000001,0.24800713000000005,1.7507104300000003
1,0.1037,28.5080884564,12.6771741348,-11.7535446112,0.17959137000000003,-2.7329652700000007,0.8380930600000002
1,0.1037,0.9427721044,29.795427015199998,-0.6412764568,-0.21257754000000004,-3.2546354400000004,0.3310834100000001
1,0.1037,-36.7824690072,-22.7988137328,13.0121692988,-0.16981769000000002,-3.7213286600000006,0.08429799000000002
1,0.1037,-50.9958352512,2.9288148624,-12.6436746184,-0.5644300200000001,-1.9290800900000002,0.33474854000000004
1,0.1037,-50.2492746,-8.2504523248,1.7802600144,-0.16981769000000002,-0.2846584300000001,0.9052871100000002
1,0.1037,-40.247276131999996,4.833501652,-8.4035929712,-0.04398156000000001,1.8789899800000003,0.8759660700000002
1,0.1037,31.1019081548,3.2111679291999997,-5.000999234,0.04520327000000001,5.046884010000001,-0.07085918000000001
1,0.1037,73.36872656119999,21.391834044,22.2628214704,-0.021990780000000005,1.8582209100000002,-0.57909054
1,0.1037,-6.6472611827999994,17.6973159496,-3.4839497055999997,0.19180847000000004,-4.2356685700000005,-0.9248344700000002
1,0.1037,-99.1011408016,15.8069860956,-14.71585899,0.020769070000000004,-3.7873010000000007,-1.5063684300000002
1,0.1037,-35.6674136756,9.0783689444,3.7758740628,-0.14049665000000003,3.0115151500000006,-2.1233319800000006
1,0.1037,38.8546533788,8.3461652288,6.3457655352,-0.0024434200000000004,4.681592720000001,-1.8802116900000003
2,0.1535,30.2644202448,7.7575308692,6.2069818244,0.20524728000000003,0.6585016900000001,-1.08121335
2,0.1535,-1.7850456596,-2.9336005076,6.0729837587999995,0.37628668000000004,-1.0653311200000002,-0.9004002700000001
2,0.1535,-20.5017040368,3.7710884176,-5.6374900456,-0.03176446000000001,0.4447024400000001,-1.2168231600000001
2,0.1535,3.4552358344,-1.6845471104,2.7326034091999998,0.11728416000000003,2.5436002200000005,-1.9901655900000004
2,0.1535,46.765324894399996,9.499505722,-7.992027483999999,-0.20158215000000004,3.6981161700000005,-2.31025361
